Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2016-09-02 16:00:00.000 +0200,Partly Cloudy,rain,28.86111111,27.62777778,0.27,10.7548,7,16.1,0,1017.52,Partly cloudy starting in the morning.
2016-01-24 16:00:00.000 +0100,Overcast,snow,-2.027777778,-2.027777778,0.95,3.0429,173,5.8121,0,1034.92,Foggy in the morning.
2007-10-09 23:00:00.000 +0200,Clear,rain,11.66111111,11.66111111,0.66,10.626,63,9.982,0,1025,Partly cloudy starting in the morning continuing until night.
2012-10-16 03:00:00.000 +0200,Mostly Cloudy,rain,14.35555556,14.35555556,0.93,16.8245,140,14.7315,0,1010.05,Mostly cloudy throughout the day and breezy in the afternoon.
2015-01-07 21:00:00.000 +0100,Mostly Cloudy,snow,-7.644444444,-12.61666667,0.84,10.5938,130,15.134,0,1036.48,Mostly cloudy starting in the morning.
2008-02-13 01:00:00.000 +0100,Clear,snow,-4.727777778,-6.877777778,0.83,4.8944,236,4.83,0,1034.22,Clear throughout the day.
2008-09-08 14:00:00.000 +0200,Mostly Cloudy,rain,19.20555556,19.20555556,0.88,5.8765,317,11.4471,0,1017.26,Mostly cloudy until evening.
2008-05-30 22:00:00.000 +0200,Mostly Cloudy,rain,21.5,21.5,0.67,3.2522,137,15.8263,0,1012.95,Partly cloudy until morning.
2012-12-30 21:00:00.000 +0100,Foggy,snow,-2.988888889,-7.077777778,1,10.7548,359,0.322,0,1027.43,Foggy starting in the evening.
2011-04-17 02:00:00.000 +0200,Mostly Cloudy,rain,6.616666667,5.638888889,0.76,5.8604,353,14.9569,0,1023.29,Partly cloudy throughout the day.
2012-02-05 02:00:00.000 +0100,Overcast,snow,-10.55555556,-10.55555556,0.84,3.22,40,15.134,0,1030.2,Foggy in the evening.
2015-04-02 13:00:00.000 +0200,Mostly Cloudy,rain,12.12777778,12.12777778,0.32,28.4648,230,10.2557,0,1013.15,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
2014-10-20 07:00:00.000 +0200,Foggy,rain,7.266666667,7.266666667,0.93,4.7012,170,2.9785,0,1020.68,Partly cloudy starting in the morning.
2014-04-20 12:00:00.000 +0200,Mostly Cloudy,rain,14.00555556,14.00555556,0.71,15.456,130,9.982,0,1010.37,Mostly cloudy throughout the day.
2010-09-08 21:00:00.000 +0200,Partly Cloudy,rain,18.62777778,18.62777778,0.93,17.2592,60,6.1985,0,1011.39,Foggy starting overnight continuing until morning.
2016-02-09 03:00:00.000 +0100,Mostly Cloudy,rain,6.855555556,3.794444444,0.81,16.905,152,16.1,0,1014.21,Mostly cloudy throughout the day.
2009-04-25 07:00:00.000 +0200,Mostly Cloudy,rain,10,7.988888889,0.71,14.49,30,11.27,0,1020.4,Partly cloudy until evening.
2006-11-02 09:00:00.000 +0100,Breezy and Partly Cloudy,rain,3.888888889,-1.455555556,0.64,30.8315,308,10.0464,0,1016.56,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
2011-10-04 19:00:00.000 +0200,Partly Cloudy,rain,17.75555556,17.75555556,0.53,1.771,266,9.982,0,1019.89,Partly cloudy starting in the morning continuing until evening.
2011-03-08 17:00:00.000 +0100,Partly Cloudy,rain,1.266666667,1.266666667,0.53,3.0107,23,9.982,0,1033.06,Partly cloudy starting in the afternoon continuing until evening.
2006-11-19 20:00:00.000 +0100,Clear,rain,9.855555556,8.588888889,0.78,9.3541,168,5.9248,0,1022.82,Mostly cloudy until afternoon.
2008-03-22 02:00:00.000 +0100,Overcast,rain,7.266666667,4.588888889,0.49,14.7637,175,15.8263,0,991.45,Mostly cloudy throughout the day.
2011-09-01 12:00:00.000 +0200,Partly Cloudy,rain,28.86111111,27.96666667,0.33,8.1144,191,9.982,0,1014.86,Partly cloudy starting overnight continuing until night.
2012-04-03 07:00:00.000 +0200,Mostly Cloudy,rain,3.888888889,1.427777778,0.64,9.66,150,9.982,0,1010.3,Mostly cloudy throughout the day.
2015-02-26 21:00:00.000 +0100,Overcast,rain,5.511111111,3.055555556,0.89,11.1251,230,5.8926,0,1019.27,Foggy in the morning.
2006-03-14 14:00:00.000 +0100,Overcast,rain,1.094444444,-3.2,0.85,15.8585,328,4.669,0,1018.78,Overcast until evening.
2010-07-30 03:00:00.000 +0200,Clear,rain,18.83888889,18.83888889,0.84,13.9587,111,15.8263,0,1009.43,Partly cloudy starting overnight continuing until night.
2009-11-21 14:00:00.000 +0100,Foggy,rain,7.222222222,5.088888889,1,11.27,330,0.161,0,1028.9,Foggy throughout the day.
2006-11-17 12:00:00.000 +0100,Mostly Cloudy,rain,17.36111111,17.36111111,0.52,14.7154,170,9.982,0,1019.39,Partly cloudy starting overnight continuing until night.
2015-01-11 00:00:00.000 +0100,Partly Cloudy,rain,2.372222222,-1.233333333,0.89,13.6689,172,8.4203,0,1010.77,Mostly cloudy throughout the day.
2016-08-09 10:00:00.000 +0200,Mostly Cloudy,rain,24.02777778,24.02777778,0.45,7.3416,61,16.1,0,1017.6,Partly cloudy starting in the morning.
2009-05-06 02:00:00.000 +0200,Mostly Cloudy,rain,13.61666667,13.61666667,0.63,16.905,290,15.1501,0,1016.46,Mostly cloudy until night.
2016-01-24 19:00:00.000 +0100,Overcast,snow,-2.077777778,-2.077777778,0.96,2.9624,138,4.1538,0,1036.05,Foggy in the morning.
2007-05-03 22:00:00.000 +0200,Overcast,rain,15.53333333,15.53333333,0.4,3.1395,122,15.8263,0,1013.64,Mostly cloudy throughout the day.
2010-08-03 21:00:00.000 +0200,Mostly Cloudy,rain,23.77222222,23.77222222,0.79,16.3254,329,10.0464,0,1007.24,Partly cloudy starting in the morning.
2013-01-04 11:00:00.000 +0100,Windy and Mostly Cloudy,rain,9.905555556,5.722222222,0.71,42.6811,290,11.27,0,1024.6,Mostly cloudy throughout the day and breezy starting in the morning continuing until evening.
2016-07-05 06:00:00.000 +0200,Partly Cloudy,rain,14.89444444,14.89444444,0.83,1.5295,320,16.1,0,1019.24,Partly cloudy starting overnight.
2006-08-22 04:00:00.000 +0200,Clear,rain,14.31666667,14.31666667,0.84,11.5598,290,15.8263,0,1015.86,Partly cloudy starting in the morning.
2007-06-12 04:00:00.000 +0200,Clear,rain,14.00555556,14.00555556,0.9,0,0,15.8263,0,1009.68,Mostly cloudy starting in the morning.
2014-10-25 13:00:00.000 +0200,Mostly Cloudy,rain,10.99444444,10.99444444,0.72,9.3219,20,10.2557,0,1025.12,Foggy until morning.
2015-09-06 08:00:00.000 +0200,Partly Cloudy,rain,15.71111111,15.71111111,0.75,18.7082,310,10.2235,0,1014.65,Mostly cloudy throughout the day.
2016-02-19 04:00:00.000 +0100,Overcast,rain,7.116666667,4.233333333,0.9,16.0356,169,8.4203,0,1012.35,Mostly cloudy throughout the day.
2013-05-18 02:00:00.000 +0200,Partly Cloudy,rain,13.8,13.8,0.96,9.9337,202,15.0052,0,1010.4,Partly cloudy until evening.
2006-10-05 12:00:00.000 +0200,Mostly Cloudy,rain,15.11666667,15.11666667,0.86,3.6064,244,11.2056,0,1019.09,Mostly cloudy throughout the day.
2008-11-22 14:00:00.000 +0100,Mostly Cloudy,rain,2.777777778,-2.216666667,0.69,24.0856,300,11.27,0,995.36,Mostly cloudy starting overnight continuing until evening and breezy starting overnight continuing until morning.
2006-12-02 08:00:00.000 +0100,Mostly Cloudy,rain,6.061111111,4.444444444,0.93,7.8246,139,4.8139,0,1032.61,Foggy starting in the evening continuing until night.
2007-09-04 03:00:00.000 +0200,Clear,rain,12.80555556,12.80555556,0.74,2.9624,170,15.8263,0,1010.08,Mostly cloudy starting in the morning.
2009-12-29 07:00:00.000 +0100,Partly Cloudy,snow,-2.033333333,-2.033333333,0.96,0.5635,231,4.0411,0,1011.4,Partly cloudy throughout the day.
2015-01-13 17:00:00.000 +0100,Partly Cloudy,rain,2.933333333,-0.344444444,0.88,12.6063,160,8.4203,0,1023.82,Partly cloudy until evening.
2011-01-26 21:00:00.000 +0100,Overcast,snow,-2.177777778,-4.55,0.96,6.1019,148,4.8783,0,1013.79,Foggy in the morning.
2012-12-30 22:00:00.000 +0100,Foggy,snow,-2.461111111,-5.805555556,0.98,8.5652,2,1.2397,0,1027.5,Foggy starting in the evening.
2008-08-04 16:00:00.000 +0200,Partly Cloudy,rain,32.82777778,32.38888889,0.34,12.6707,249,9.982,0,1011.22,Partly cloudy starting in the afternoon.
2013-10-15 01:00:00.000 +0200,Foggy,rain,10.64444444,10.64444444,0.93,3.22,130,0.6118,0,1018.99,Foggy until morning.
2008-09-09 19:00:00.000 +0200,Partly Cloudy,rain,21.08333333,21.08333333,0.5,8.9999,351,9.982,0,1019.77,Partly cloudy starting in the morning continuing until evening.
2016-11-24 21:00:00.000 +0100,Mostly Cloudy,rain,3.294444444,0.811111111,0.88,9.2736,161,10.5455,0,1019.23,Mostly cloudy throughout the day.
2015-02-23 07:00:00.000 +0100,Foggy,rain,6.133333333,3.094444444,0.94,15.4882,140,1.4329,0,1007.34,Foggy in the morning.
2011-02-21 20:00:00.000 +0100,Overcast,snow,-1.183333333,-6.183333333,0.82,16.7762,10,8.05,0,1016.56,Foggy starting overnight continuing until morning.
2014-05-10 18:00:00.000 +0200,Partly Cloudy,rain,22.17222222,22.17222222,0.25,17.1304,310,16.1,0,1013.51,Partly cloudy starting overnight.
2006-01-30 02:00:00.000 +0100,Overcast,snow,-1.288888889,-5.2,0.78,11.4149,30,6.118,0,1031.58,Overcast throughout the day.
2014-03-29 22:00:00.000 +0100,Clear,rain,6.855555556,5.805555556,0.7,6.2146,301,15.1823,0,1022.33,Partly cloudy starting overnight continuing until evening.
2010-03-06 21:00:00.000 +0100,Mostly Cloudy,snow,-2.244444444,-2.244444444,0.72,3.22,0,15.8263,0,1020.95,Partly cloudy starting in the morning continuing until night.
2013-03-30 14:00:00.000 +0100,Mostly Cloudy,rain,13.35555556,13.35555556,0.9,9.1931,10,10.8997,0,1004.88,Mostly cloudy throughout the day.
2007-06-08 15:00:00.000 +0200,Clear,rain,28.91111111,28.22777778,0.36,4.0411,23,11.2056,0,1015.48,Partly cloudy until night.
2014-11-18 09:00:00.000 +0100,Overcast,rain,7.777777778,5.938888889,0.96,10.2718,207,9.982,0,1010.63,Mostly cloudy until night.
2015-04-27 09:00:00.000 +0200,Mostly Cloudy,rain,18.82222222,18.82222222,0.61,8.1466,191,16.1,0,1010.66,Mostly cloudy starting overnight.
2014-05-06 12:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.39,12.5902,200,16.1,0,1022.65,Foggy starting overnight continuing until morning.
2007-02-19 18:00:00.000 +0100,Partly Cloudy,rain,5.016666667,2.261111111,0.82,12.1877,329,7.9695,0,1015.58,Partly cloudy starting overnight continuing until night.
2009-04-27 04:00:00.000 +0200,Mostly Cloudy,rain,7.777777778,4.488888889,0.63,20.93,140,16.1,0,1021.4,Partly cloudy until evening and breezy starting in the morning continuing until evening.
2006-08-29 22:00:00.000 +0200,Overcast,rain,12.75555556,12.75555556,0.92,6.3112,204,15.8263,0,1009.47,Mostly cloudy starting overnight continuing until night.
2007-03-20 21:00:00.000 +0100,Overcast,rain,6.483333333,5.5,0.89,5.8121,39,9.982,0,992.66,Mostly cloudy throughout the day and breezy in the morning.
2008-08-04 17:00:00.000 +0200,Partly Cloudy,rain,32.80555556,32.07777778,0.32,12.6868,220,10.3523,0,1010.68,Partly cloudy starting in the afternoon.
2006-10-19 03:00:00.000 +0200,Clear,rain,3.75,2.172222222,0.83,6.3917,137,11.8979,0,1019.19,Partly cloudy starting in the morning.
2013-05-20 11:00:00.000 +0200,Mostly Cloudy,rain,20.03888889,20.03888889,0.48,14.2002,233,11.4471,0,1015.53,Partly cloudy throughout the day.
2008-11-19 14:00:00.000 +0100,Mostly Cloudy,rain,7.838888889,4.655555556,0.58,20.1089,289,10.0464,0,1017.44,Partly cloudy starting in the morning.
2016-07-23 11:00:00.000 +0200,Partly Cloudy,rain,29.80555556,29.87222222,0.43,1.9159,203,15.3111,0,1015.65,Partly cloudy starting overnight.
2012-10-26 03:00:00.000 +0200,Clear,rain,7,4.922222222,0.94,10.7387,211,4.9105,0,1011.73,Foggy in the morning.
2015-03-24 07:00:00.000 +0100,Clear,rain,3.7,0.4,0.79,13.6367,129,7.5509,0,1017.68,Partly cloudy starting in the afternoon.
2011-03-28 07:00:00.000 +0200,Overcast,rain,6.016666667,3.738888889,1,10.7548,170,5.0393,0,1013.19,Mostly cloudy throughout the day.
2007-04-29 05:00:00.000 +0200,Partly Cloudy,rain,11.3,11.3,0.58,7.6314,272,15.2628,0,1014.21,Partly cloudy until night.
2007-04-03 02:00:00.000 +0200,Partly Cloudy,rain,6.933333333,6.05,0.61,5.7316,163,15.6814,0,1008.76,Partly cloudy until evening.
2008-06-09 05:00:00.000 +0200,Mostly Cloudy,rain,15.39444444,15.39444444,0.94,2.8658,305,5.1037,0,1017.34,Partly cloudy throughout the day.
2010-06-23 06:00:00.000 +0200,Mostly Cloudy,rain,15.87777778,15.87777778,0.73,24.5364,340,11.27,0,1011.74,Mostly cloudy throughout the day.
2011-11-19 08:00:00.000 +0100,Foggy,rain,0.05,-2.488888889,0.92,7.4865,211,2.9785,0,1028.17,Foggy starting overnight continuing until afternoon.
2016-08-10 19:00:00.000 +0200,Breezy and Partly Cloudy,rain,19.77222222,19.77222222,0.64,31.4433,310,9.982,0,1011.06,Partly cloudy throughout the day.
2015-11-01 20:00:00.000 +0100,Clear,rain,1.066666667,1.066666667,0.85,0,0,6.0697,0,1039.23,Foggy until morning.
2014-09-10 19:00:00.000 +0200,Mostly Cloudy,rain,19.81111111,19.81111111,0.79,10.6421,11,9.982,0,1012.17,Mostly cloudy starting overnight.
2008-10-21 18:00:00.000 +0200,Mostly Cloudy,rain,15.01111111,15.01111111,0.67,3.0751,100,9.982,0,1018.69,Partly cloudy throughout the day.
2015-03-31 12:00:00.000 +0200,Mostly Cloudy,rain,10.06666667,10.06666667,0.5,26.7582,220,10.2557,0,1008.67,Mostly cloudy until night.
2011-09-13 14:00:00.000 +0200,Clear,rain,30.74444444,29.34444444,0.28,9.5312,297,10.3523,0,1015.71,Partly cloudy until morning.
2010-02-09 14:00:00.000 +0100,Partly Cloudy,rain,0.95,0.95,0.6,4.2021,334,5.0393,0,1010.78,Foggy in the morning.
2015-04-14 16:00:00.000 +0200,Mostly Cloudy,rain,16.08333333,16.08333333,0.25,27.048,310,16.1,0,1024.52,Mostly cloudy throughout the day.
2011-07-19 06:00:00.000 +0200,Partly Cloudy,rain,19.93333333,19.93333333,0.92,9.338,9,9.982,0,1006.36,Partly cloudy throughout the day.
2012-09-05 01:00:00.000 +0200,Clear,rain,17.68888889,17.68888889,0.68,6.4239,351,14.9086,0,1015.47,Partly cloudy starting overnight continuing until night.
2012-05-11 11:00:00.000 +0200,Clear,rain,26.04444444,26.04444444,0.34,7.8085,24,10.3684,0,1026.35,Partly cloudy starting in the morning continuing until night.
2006-07-21 08:00:00.000 +0200,Clear,rain,24.98888889,24.98888889,0.68,2.9463,161,9.982,0,1020.94,Partly cloudy starting in the afternoon continuing until night.
2012-09-19 05:00:00.000 +0200,Partly Cloudy,rain,17.82222222,17.82222222,0.64,16.6635,150,14.9569,0,1011.72,Partly cloudy throughout the day.
2013-11-11 14:00:00.000 +0100,Mostly Cloudy,rain,12.06666667,12.06666667,0.74,27.0802,20,15.8263,0,1015.25,Mostly cloudy throughout the day.
2016-12-29 04:00:00.000 +0100,Mostly Cloudy,snow,-1.988888889,-5.405555556,0.95,9.1126,201,4.4597,0,1020.34,Mostly cloudy throughout the day.
2009-09-14 10:00:00.000 +0200,Mostly Cloudy,rain,21.11111111,21.11111111,0.57,17.71,100,9.982,0,1015.2,Mostly cloudy throughout the day.
2015-06-09 08:00:00.000 +0200,Partly Cloudy,rain,22.12777778,22.12777778,0.77,7.0357,335,10.2235,0,1014.85,Mostly cloudy throughout the day.
2016-12-20 01:00:00.000 +0100,Mostly Cloudy,snow,-0.527777778,-3.838888889,0.95,9.6922,193,7.3416,0,1020.25,Mostly cloudy throughout the day.
2011-12-12 21:00:00.000 +0100,Overcast,rain,8.283333333,5.611111111,0.87,16.583,149,14.5866,0,1013.95,Mostly cloudy throughout the day.
2007-09-28 14:00:00.000 +0200,Overcast,rain,15.14444444,15.14444444,0.87,8.4686,195,11.0768,0,1012.22,Foggy overnight.
2012-05-20 06:00:00.000 +0200,Partly Cloudy,rain,12.22222222,12.22222222,0.86,4.83,350,9.982,0,1014.9,Partly cloudy starting overnight continuing until night.
2013-11-30 23:00:00.000 +0100,Partly Cloudy,snow,-2.711111111,-5.15,0.96,6.0536,358,4.1216,0,1025.69,Partly cloudy until night.
2011-05-22 10:00:00.000 +0200,Partly Cloudy,rain,22.84444444,22.84444444,0.65,7.728,19,10.0464,0,1018.81,Partly cloudy throughout the day.
2006-01-20 14:00:00.000 +0100,Mostly Cloudy,rain,0.155555556,-2.455555556,0.75,7.7441,129,9.9015,0,1027.08,Mostly cloudy starting overnight continuing until night.
2014-01-31 10:00:00.000 +0100,Breezy and Mostly Cloudy,snow,-5.127777778,-13.77222222,0.75,35.5327,149,9.982,0,1025.93,Breezy until afternoon and mostly cloudy throughout the day.
2007-11-26 16:00:00.000 +0100,Partly Cloudy,rain,2.527777778,-2.222222222,0.8,21.4291,276,11.0768,0,1017.13,Mostly cloudy until night.
2016-12-04 04:00:00.000 +0100,Partly Cloudy,rain,0.083333333,-3.072222222,0.95,9.5312,173,4.9266,0,1019.5,Mostly cloudy throughout the day.
2009-07-20 00:00:00.000 +0200,Clear,rain,13.33333333,13.33333333,0.83,0,0,16.1,0,1020.4,Partly cloudy starting in the morning.
2009-04-22 19:00:00.000 +0200,Partly Cloudy,rain,15,15,0.55,14.49,190,11.27,0,1015.9,Partly cloudy starting overnight.
2006-08-08 03:00:00.000 +0200,Mostly Cloudy,rain,16.62222222,16.62222222,0.97,10.8192,307,8.1305,0,1004.15,Partly cloudy until night.
2013-10-06 05:00:00.000 +0200,Mostly Cloudy,rain,3.738888889,2.305555556,0.81,5.9409,112,14.8764,0,1024.6,Mostly cloudy throughout the day.
2013-03-24 07:00:00.000 +0100,Overcast,snow,-6,-13.12777778,0.56,21.9926,24,10.4006,0,1021.71,Overcast throughout the day.
2007-02-25 09:00:00.000 +0100,Mostly Cloudy,snow,-0.022222222,-6.055555556,0.58,26.1464,149,9.982,0,1018.2,Mostly cloudy until night.
2016-09-18 18:00:00.000 +0200,Mostly Cloudy,rain,23.75,23.75,0.49,4.83,313,16.1,0,1009.45,Mostly cloudy throughout the day.
2007-07-12 12:00:00.000 +0200,Partly Cloudy,rain,22.85,22.85,0.34,17.3397,318,9.982,0,1015.12,Partly cloudy until night.
2010-03-27 17:00:00.000 +0100,Mostly Cloudy,rain,10.09444444,10.09444444,0.77,7.3577,102,11.2056,0,1007.9,Mostly cloudy throughout the day.
2010-08-13 20:00:00.000 +0200,Mostly Cloudy,rain,27.36111111,29.84444444,0.74,9.6439,62,9.1931,0,1012.67,Mostly cloudy until night.
2006-06-02 13:00:00.000 +0200,Overcast,rain,12.08333333,12.08333333,0.93,14.4256,36,6.0214,0,1009.17,Overcast throughout the day.
2011-05-24 20:00:00.000 +0200,Mostly Cloudy,rain,22.87777778,22.87777778,0.71,2.2057,143,10.0303,0,1018.86,Partly cloudy until night.
2007-10-20 02:00:00.000 +0200,Mostly Cloudy,rain,2.627777778,-0.872222222,0.84,13.3952,345,14.9569,0,1023.96,Partly cloudy throughout the day.
2007-06-07 13:00:00.000 +0200,Partly Cloudy,rain,27.28888889,27.15,0.41,10.9963,19,10.0464,0,1015.38,Partly cloudy until night.
2012-08-25 16:00:00.000 +0200,Partly Cloudy,rain,37.65555556,36.22222222,0.2,12.558,260,9.982,0,1009.62,Partly cloudy starting in the afternoon continuing until evening.
2009-12-02 23:00:00.000 +0100,Overcast,rain,4.444444444,1.744444444,0.89,11.27,320,16.1,0,1016.1,Mostly cloudy throughout the day.
2007-08-28 07:00:00.000 +0200,Clear,rain,19.3,19.3,0.78,7.8729,268,10.4167,0,1016.3,Partly cloudy until morning.
2013-02-07 21:00:00.000 +0100,Partly Cloudy,rain,1.016666667,-3.927777778,0.78,19.9318,300,15.8746,0,1006.05,Mostly cloudy throughout the day.
2014-05-01 01:00:00.000 +0200,Partly Cloudy,rain,10.97222222,10.97222222,0.93,6.44,100,6.2951,0,1007.81,Foggy in the morning.
2006-07-06 08:00:00.000 +0200,Partly Cloudy,rain,22.53333333,22.53333333,0.71,4.83,132,9.982,0,1023.34,Partly cloudy starting in the morning continuing until evening.
2013-03-03 09:00:00.000 +0100,Partly Cloudy,rain,3.888888889,1.8,0.76,8.1627,231,9.982,0,1021.3,Partly cloudy starting in the morning continuing until evening.
2014-06-07 16:00:00.000 +0200,Partly Cloudy,rain,29.92777778,29,0.34,10.4972,351,16.1,0,1016.75,Partly cloudy starting in the morning continuing until night.
2008-12-30 22:00:00.000 +0100,Overcast,snow,-6.077777778,-6.077777778,0.85,3.381,314,6.2951,0,1042.57,Overcast throughout the day.
2012-11-16 15:00:00.000 +0100,Partly Cloudy,rain,9.861111111,8.344444444,0.83,10.8031,42,10.0464,0,1024.52,Foggy starting in the evening.
2016-03-14 21:00:00.000 +0100,Partly Cloudy,rain,3.105555556,-0.383333333,0.74,13.9265,310,16.1,0,1022.77,Partly cloudy until night and breezy in the morning.
2014-08-14 10:00:00.000 +0200,Partly Cloudy,rain,23.77222222,23.77222222,0.61,20.7368,339,10.2557,0,1010.59,Partly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
2010-05-14 00:00:00.000 +0200,Clear,rain,12.68888889,12.68888889,0.96,10.7226,190,9.7566,0,1006.14,Partly cloudy starting in the morning.
2013-06-23 03:00:00.000 +0200,Overcast,rain,20.09444444,20.09444444,0.99,2.6565,296,12.0428,0,1011.78,Mostly cloudy throughout the day.
2015-11-02 00:00:00.000 +0100,Foggy,snow,-1.688888889,-1.688888889,0.93,3.22,320,2.9785,0,1039.32,Foggy until morning.
2006-05-19 00:00:00.000 +0200,Partly Cloudy,rain,16.76111111,16.76111111,0.67,11.2056,149,15.8263,0,1016.29,Mostly cloudy throughout the day.
2006-02-12 18:00:00.000 +0100,Overcast,snow,-0.05,-3.983333333,0.82,12.6546,309,9.9015,0,1022.17,Mostly cloudy starting overnight continuing until night.
2006-07-25 18:00:00.000 +0200,Partly Cloudy,rain,32.02777778,31.74444444,0.37,10.0464,6,10.0464,0,1015.19,Partly cloudy starting in the morning continuing until night.
2011-02-02 02:00:00.000 +0100,Overcast,snow,-6.644444444,-6.644444444,0.99,3.0107,212,4.025,0,1029.5,Overcast throughout the day.
2014-05-20 14:00:00.000 +0200,Partly Cloudy,rain,24.87777778,24.87777778,0.32,8.5008,54,10.3523,0,1017.71,Partly cloudy starting overnight.
2010-03-20 18:00:00.000 +0100,Mostly Cloudy,rain,13.95555556,13.95555556,0.51,14.4739,240,9.982,0,1020.6,Partly cloudy until night and breezy in the morning.
2009-11-09 22:00:00.000 +0100,Overcast,rain,10.22222222,10.22222222,0.89,10.5616,62,9.982,0,1008.97,Foggy starting overnight continuing until morning.
2011-03-15 15:00:00.000 +0100,Mostly Cloudy,rain,17.82222222,17.82222222,0.59,7.8568,104,11.27,0,1018.97,Mostly cloudy throughout the day.
2007-02-24 10:00:00.000 +0100,Mostly Cloudy,rain,2.072222222,-3.327777778,0.65,25.9532,149,10.3523,0,1021.54,Mostly cloudy starting overnight and breezy in the afternoon.
2006-12-02 14:00:00.000 +0100,Partly Cloudy,rain,8.794444444,7.277777778,0.66,9.6278,167,11.1251,0,1029.5,Foggy starting in the evening continuing until night.
2009-01-30 15:00:00.000 +0100,Mostly Cloudy,rain,3.888888889,0.477777778,0.7,14.49,10,11.27,0,1019.2,Mostly cloudy throughout the day.
2011-12-30 17:00:00.000 +0100,Overcast,rain,1.227777778,1.227777778,0.92,3.1073,151,3.2844,0,1012.15,Foggy in the morning.
2010-06-20 22:00:00.000 +0200,Overcast,rain,17.2,17.2,0.93,4.8461,344,9.9015,0,1004.37,Partly cloudy throughout the day.
2014-09-15 10:00:00.000 +0200,Overcast,rain,17.17777778,17.17777778,0.93,10.8192,100,9.7566,0,1016.06,Foggy overnight.
2015-06-19 18:00:00.000 +0200,Overcast,rain,20.02777778,20.02777778,0.68,15.939,301,10.2557,0,1010.73,Mostly cloudy throughout the day.
2012-07-06 07:00:00.000 +0200,Clear,rain,25.84444444,25.84444444,0.59,9.4829,109,9.982,0,1010.65,Partly cloudy until night.
2007-11-03 04:00:00.000 +0100,Foggy,rain,4.694444444,4.694444444,0.93,3.864,325,0.5152,0,1027.46,Foggy starting overnight continuing until morning.
2011-02-26 05:00:00.000 +0100,Mostly Cloudy,snow,-3.938888889,-7.155555556,0.85,7.5026,10,3.6547,0,1028.55,Foggy starting in the evening.
2012-08-24 11:00:00.000 +0200,Partly Cloudy,rain,34.52222222,34.24444444,0.31,13.7011,180,10.3523,0,1011.66,Partly cloudy starting in the morning continuing until evening.
2008-08-23 23:00:00.000 +0200,Overcast,rain,18.92222222,18.92222222,0.81,20.3021,357,14.4578,0,1007.95,Mostly cloudy starting in the morning.
2007-10-21 17:00:00.000 +0200,Overcast,rain,7.227777778,5.277777778,0.74,10.304,48,11.4471,0,1020.97,Overcast throughout the day.
2010-02-17 18:00:00.000 +0100,Overcast,rain,3.705555556,0.855555556,0.89,11.27,50,10.9802,0,1004.38,Mostly cloudy throughout the day.
2014-10-16 22:00:00.000 +0200,Mostly Cloudy,rain,12.89444444,12.89444444,0.96,3.4132,202,7.4543,0,1013.35,Mostly cloudy throughout the day.
2015-06-21 16:00:00.000 +0200,Partly Cloudy,rain,21.10555556,21.10555556,0.38,14.3612,312,15.8263,0,1014.44,Partly cloudy throughout the day.
2009-06-30 04:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.93,11.27,290,9.982,0,1013.8,Partly cloudy until night.
2016-10-13 17:00:00.000 +0200,Mostly Cloudy,Unknown,11.57222222,11.57222222,0.66,3.0751,4,15.3111,0,1020.65,Foggy starting in the evening.
2008-12-04 18:00:00.000 +0100,Foggy,rain,7.127777778,4.816666667,0.93,12.2038,68,2.6404,0,1001.1,Foggy until night.
2008-01-17 08:00:00.000 +0100,Overcast,rain,2.155555556,-2.477777778,0.86,19.8191,149,9.9015,0,1017.86,Mostly cloudy throughout the day.
2012-01-29 01:00:00.000 +0100,Overcast,snow,-3.455555556,-6.583333333,0.74,7.4704,167,14.329,0,1032.76,Mostly cloudy until evening.
2014-09-20 10:00:00.000 +0200,Mostly Cloudy,rain,19.07777778,19.07777778,0.77,13.846,161,15.8263,0,1016.16,Mostly cloudy throughout the day.
2006-11-04 16:00:00.000 +0100,Mostly Cloudy,rain,2.722222222,-1.272222222,0.51,16.4059,284,10.0303,0,1027.04,Partly cloudy until night.
2007-03-06 12:00:00.000 +0100,Partly Cloudy,rain,12.82777778,12.82777778,0.45,11.6081,131,9.982,0,1026.73,Partly cloudy starting overnight continuing until afternoon.
2011-08-23 09:00:00.000 +0200,Clear,rain,27.22222222,27.27222222,0.44,4.8944,197,9.982,0,1019.56,Clear throughout the day.
2015-10-14 23:00:00.000 +0200,Mostly Cloudy,rain,11.61666667,11.61666667,0.87,14.2002,108,14.0875,0,1015.71,Mostly cloudy throughout the day.
2007-07-31 06:00:00.000 +0200,Partly Cloudy,rain,11.09444444,11.09444444,0.86,3.703,283,9.982,0,1017.35,Partly cloudy throughout the day.
2016-09-10 14:00:00.000 +0200,Mostly Cloudy,rain,29.85,28.72222222,0.31,20.447,150,15.5526,0,1015.66,Partly cloudy starting in the morning.
